word_id,link_index,target_identifier,target_type,target_id
7a11437b-932b-4a5d-87e4-425c4b4b22e5,5,-ance,suffix,6438e095-c2a9-4278-b90f-2134b6891904
53b42e7f-eb15-498a-afd9-2f7ba82c634f,1,-ical,suffix,0b5d3fec-f8de-4800-ab63-804956f000e6
53b42e7f-eb15-498a-afd9-2f7ba82c634f,2,hyster,root,e8314ac7-1ca8-43a1-8ced-f31eef0fb1b8
53b42e7f-eb15-498a-afd9-2f7ba82c634f,3,-ical,suffix,0b5d3fec-f8de-4800-ab63-804956f000e6
53b42e7f-eb15-498a-afd9-2f7ba82c634f,4,hyster,root,e8314ac7-1ca8-43a1-8ced-f31eef0fb1b8
53b42e7f-eb15-498a-afd9-2f7ba82c634f,5,hysterical,word,53b42e7f-eb15-498a-afd9-2f7ba82c634f
53b42e7f-eb15-498a-afd9-2f7ba82c634f,6,-ical,suffix,0b5d3fec-f8de-4800-ab63-804956f000e6
9ccb181f-9b83-4961-a661-7fc668b55c5f,1,clench-基,base,a8ca804d-4710-496f-b2dc-81fb6a52e25f
a630b3c8-450b-416f-9fa7-f3b8a7379515,1,rain,word,ad8e2059-3d5c-4a20-a841-0e0ac5cab03a
a630b3c8-450b-416f-9fa7-f3b8a7379515,2,in,word,84b42a02-b972-4109-ac42-7d04746f07c8
a630b3c8-450b-416f-9fa7-f3b8a7379515,3,bra-根,root,552ab2f5-5748-42d8-a218-c87d3d0199c2
a630b3c8-450b-416f-9fa7-f3b8a7379515,4,-in,suffix,b2c6e210-d911-4d95-a443-1ef1e20c7183
a630b3c8-450b-416f-9fa7-f3b8a7379515,5,bra-根,root,552ab2f5-5748-42d8-a218-c87d3d0199c2
a630b3c8-450b-416f-9fa7-f3b8a7379515,6,brain,word,a630b3c8-450b-416f-9fa7-f3b8a7379515
a630b3c8-450b-416f-9fa7-f3b8a7379515,7,-in,suffix,b2c6e210-d911-4d95-a443-1ef1e20c7183
4a4c16bf-227a-46d9-9682-d3f0b62f700a,1,bott,root,b33d2110-48d7-435d-9519-611c7fe7e245
4a4c16bf-227a-46d9-9682-d3f0b62f700a,2,-le,suffix,edde66b2-87d8-41df-b137-354db67bc41b
4a4c16bf-227a-46d9-9682-d3f0b62f700a,3,bott,root,b33d2110-48d7-435d-9519-611c7fe7e245
4a4c16bf-227a-46d9-9682-d3f0b62f700a,4,bottle,word,4a4c16bf-227a-46d9-9682-d3f0b62f700a
4a4c16bf-227a-46d9-9682-d3f0b62f700a,5,-le,suffix,edde66b2-87d8-41df-b137-354db67bc41b
12792fd2-45a7-4bde-a23d-c290513744fd,1,bott,root,b33d2110-48d7-435d-9519-611c7fe7e245
12792fd2-45a7-4bde-a23d-c290513744fd,2,-m,suffix,7f90c7f8-b1ce-4fda-ac2b-6658d47453a7
12792fd2-45a7-4bde-a23d-c290513744fd,3,bott,root,b33d2110-48d7-435d-9519-611c7fe7e245
12792fd2-45a7-4bde-a23d-c290513744fd,4,bottom,word,12792fd2-45a7-4bde-a23d-c290513744fd
12792fd2-45a7-4bde-a23d-c290513744fd,5,-m,suffix,7f90c7f8-b1ce-4fda-ac2b-6658d47453a7
c86a4f99-f6de-4449-85f7-a3021fb45e28,1,-t,suffix,902260c2-0a41-46d9-8130-90955ee5437e
c86a4f99-f6de-4449-85f7-a3021fb45e28,2,halt-基,base,cb0fe73d-d242-4484-8d5a-7e5134222324
c86a4f99-f6de-4449-85f7-a3021fb45e28,3,halter,word,76d81f47-0c81-4dc3-a09e-66dcd457bc1f
2044b023-f83b-4f53-9086-700debc3bb1e,1,ball,word,ff1bd5ce-aee2-435d-a1a4-f76f0d86978c
2044b023-f83b-4f53-9086-700debc3bb1e,2,club-基,base,4756cedd-4e14-4af8-9779-25a6979b9ba9
5b9321b3-a5d8-44c7-8783-69cc61fd5764,1,for,word,8bef9b92-5887-4bb7-8a29-33c374a32f34
5b9321b3-a5d8-44c7-8783-69cc61fd5764,2,get,word,b0c610eb-d3c9-4593-a54f-2c448d947913
5b9321b3-a5d8-44c7-8783-69cc61fd5764,3,for-,prefix,41157723-cfdd-429c-8446-ee862cb12ccf
5b9321b3-a5d8-44c7-8783-69cc61fd5764,4,get,word,b0c610eb-d3c9-4593-a54f-2c448d947913
5b9321b3-a5d8-44c7-8783-69cc61fd5764,5,forgetful,word,c4efc52f-4737-4799-87f6-b9442d92eec5
c4efc52f-4737-4799-87f6-b9442d92eec5,1,forget,word,5b9321b3-a5d8-44c7-8783-69cc61fd5764
c4efc52f-4737-4799-87f6-b9442d92eec5,2,-ful,suffix,3314001d-8655-4aca-85e6-6cb372335801
c4efc52f-4737-4799-87f6-b9442d92eec5,3,for-,prefix,41157723-cfdd-429c-8446-ee862cb12ccf
c4efc52f-4737-4799-87f6-b9442d92eec5,4,get,word,b0c610eb-d3c9-4593-a54f-2c448d947913
c4efc52f-4737-4799-87f6-b9442d92eec5,5,-ful,suffix,3314001d-8655-4aca-85e6-6cb372335801
65c3fea7-e6f1-4961-8ed2-4078ac3ffa8a,1,bow-根,root,b2189e68-8256-4203-8634-c15e70888ee5
65c3fea7-e6f1-4961-8ed2-4078ac3ffa8a,2,-l,suffix,f6f7fa2a-d8cb-4fb3-86e9-abd0b53335ac
65c3fea7-e6f1-4961-8ed2-4078ac3ffa8a,3,-ing,suffix,d56e76f7-0ba9-4b1e-9eac-a1dbe8f8c79a
7ae72109-8844-4531-9601-e2bf9db6bb3c,1,bow-根,root,b2189e68-8256-4203-8634-c15e70888ee5
7ae72109-8844-4531-9601-e2bf9db6bb3c,2,-l,suffix,f6f7fa2a-d8cb-4fb3-86e9-abd0b53335ac
7ae72109-8844-4531-9601-e2bf9db6bb3c,3,bow-根,root,b2189e68-8256-4203-8634-c15e70888ee5
7ae72109-8844-4531-9601-e2bf9db6bb3c,4,bowl,word,7ae72109-8844-4531-9601-e2bf9db6bb3c
7ae72109-8844-4531-9601-e2bf9db6bb3c,5,-l,suffix,f6f7fa2a-d8cb-4fb3-86e9-abd0b53335ac
314dfeb0-5f7b-46ba-8f87-99c15663df03,1,-ous,suffix,8ea3fb99-7621-45c0-8a34-14898d874655
314dfeb0-5f7b-46ba-8f87-99c15663df03,2,marv,root,9ee5c5c5-3fdd-4eeb-b22c-3d21fec5e2e1
314dfeb0-5f7b-46ba-8f87-99c15663df03,3,-el,suffix,e60b6bac-ab3c-41f6-8a23-58d0d87e8690
314dfeb0-5f7b-46ba-8f87-99c15663df03,4,-ous,suffix,8ea3fb99-7621-45c0-8a34-14898d874655
edcecb3f-14c7-4682-8a9b-708c9d79f85e,1,fire,word,c4d0d014-74b1-470b-a4f5-37cfef3a1916
62d634bd-98da-477d-9a73-ec79a9314413,1,im-,prefix,59011590-c7ce-446a-bdff-06ab88384fec
62d634bd-98da-477d-9a73-ec79a9314413,2,press,word,d560157b-0bdf-46a8-b682-7a4dccd6e105
62d634bd-98da-477d-9a73-ec79a9314413,3,im-,prefix,59011590-c7ce-446a-bdff-06ab88384fec
62d634bd-98da-477d-9a73-ec79a9314413,4,press-根,root,380f55b3-b8c8-4c9d-9098-573c919504f5
62d634bd-98da-477d-9a73-ec79a9314413,5,impression,word,580591f7-679a-464e-a558-64a93f343641
62d634bd-98da-477d-9a73-ec79a9314413,6,impressive,word,bcac2c96-7014-45de-b670-53ee482ae8b0
580591f7-679a-464e-a558-64a93f343641,1,impress,word,62d634bd-98da-477d-9a73-ec79a9314413
580591f7-679a-464e-a558-64a93f343641,2,-ion,suffix,745bfaba-917a-406b-9d5d-ddd63b9f57a8
580591f7-679a-464e-a558-64a93f343641,3,im-,prefix,59011590-c7ce-446a-bdff-06ab88384fec
580591f7-679a-464e-a558-64a93f343641,4,press-根,root,380f55b3-b8c8-4c9d-9098-573c919504f5
580591f7-679a-464e-a558-64a93f343641,5,-ion,suffix,745bfaba-917a-406b-9d5d-ddd63b9f57a8
580591f7-679a-464e-a558-64a93f343641,6,impressive,word,bcac2c96-7014-45de-b670-53ee482ae8b0
bcac2c96-7014-45de-b670-53ee482ae8b0,1,impress,word,62d634bd-98da-477d-9a73-ec79a9314413
bcac2c96-7014-45de-b670-53ee482ae8b0,2,-ive,suffix,b8f5ae03-4bef-496f-a91e-b33afb326629
bcac2c96-7014-45de-b670-53ee482ae8b0,3,im-,prefix,59011590-c7ce-446a-bdff-06ab88384fec
bcac2c96-7014-45de-b670-53ee482ae8b0,4,press-根,root,380f55b3-b8c8-4c9d-9098-573c919504f5
bcac2c96-7014-45de-b670-53ee482ae8b0,5,-ive,suffix,b8f5ae03-4bef-496f-a91e-b33afb326629
89fe4e1e-15f1-44aa-a16e-1931120fb58b,1,hook-基,base,dfae5aa9-3664-4375-af44-64f89ff4a311
89fe4e1e-15f1-44aa-a16e-1931120fb58b,2,hooked,word,486439b2-261e-4c90-bbfe-f9ce48eddc74
d414cdde-7f7b-4e05-8fc6-aaefd2ccc28d,1,heart-基,base,c6769eb9-0e47-4dc7-b720-a4ba1980688f
8e3566bd-737a-4ba6-a5e2-52a6e868e8ce,1,install,word,e594fc3c-a54d-4e5b-abd6-07df634acc6b
8e3566bd-737a-4ba6-a5e2-52a6e868e8ce,2,-ation,suffix,2a70cf6b-ff49-4346-9fd9-e3557c9f8b5b
8e3566bd-737a-4ba6-a5e2-52a6e868e8ce,3,in-,prefix,e9081b64-24c5-45e6-ab9e-64161a4b9d55
8e3566bd-737a-4ba6-a5e2-52a6e868e8ce,4,sta,root,e1b53382-184c-4e2f-8461-70e908854ea1
8e3566bd-737a-4ba6-a5e2-52a6e868e8ce,5,-l,suffix,f6f7fa2a-d8cb-4fb3-86e9-abd0b53335ac
8e3566bd-737a-4ba6-a5e2-52a6e868e8ce,6,-ation,suffix,2a70cf6b-ff49-4346-9fd9-e3557c9f8b5b
7240dea5-7014-455b-b001-b0ea0c6f288e,1,-or,suffix,b9fed5d5-9451-4b2d-873c-9ee4b1ce3e43
7240dea5-7014-455b-b001-b0ea0c6f288e,2,horr,root,5084143a-e922-4a79-b53c-6149111139cd
7240dea5-7014-455b-b001-b0ea0c6f288e,3,-or,suffix,b9fed5d5-9451-4b2d-873c-9ee4b1ce3e43
7240dea5-7014-455b-b001-b0ea0c6f288e,4,horrible,word,eed1578f-3c13-4171-934e-c2ef18b20829
7240dea5-7014-455b-b001-b0ea0c6f288e,5,horrify,word,86f86e63-5b3e-4bba-8857-03a855d1df32
7240dea5-7014-455b-b001-b0ea0c6f288e,6,horr,root,5084143a-e922-4a79-b53c-6149111139cd
7240dea5-7014-455b-b001-b0ea0c6f288e,7,horror,word,7240dea5-7014-455b-b001-b0ea0c6f288e
7240dea5-7014-455b-b001-b0ea0c6f288e,8,-or,suffix,b9fed5d5-9451-4b2d-873c-9ee4b1ce3e43
eed1578f-3c13-4171-934e-c2ef18b20829,1,horror,word,7240dea5-7014-455b-b001-b0ea0c6f288e
eed1578f-3c13-4171-934e-c2ef18b20829,2,-ible,suffix,462c0911-9c9f-41b9-9dd6-37a337d1d3c4
eed1578f-3c13-4171-934e-c2ef18b20829,3,horr,root,5084143a-e922-4a79-b53c-6149111139cd
eed1578f-3c13-4171-934e-c2ef18b20829,4,-ible,suffix,462c0911-9c9f-41b9-9dd6-37a337d1d3c4
86f86e63-5b3e-4bba-8857-03a855d1df32,1,horror,word,7240dea5-7014-455b-b001-b0ea0c6f288e
86f86e63-5b3e-4bba-8857-03a855d1df32,2,-ify,suffix,dfb8d943-2371-4be5-ab56-a99f33601ed7
86f86e63-5b3e-4bba-8857-03a855d1df32,3,horr,root,5084143a-e922-4a79-b53c-6149111139cd
86f86e63-5b3e-4bba-8857-03a855d1df32,4,-ify,suffix,dfb8d943-2371-4be5-ab56-a99f33601ed7
c3151d00-c962-47f6-8442-8a3371ff03c8,1,in-,prefix,e9081b64-24c5-45e6-ab9e-64161a4b9d55
c3151d00-c962-47f6-8442-8a3371ff03c8,2,-t,suffix,902260c2-0a41-46d9-8130-90955ee5437e
c3151d00-c962-47f6-8442-8a3371ff03c8,3,in-,prefix,e9081b64-24c5-45e6-ab9e-64161a4b9d55
c3151d00-c962-47f6-8442-8a3371ff03c8,4,sult,root,c06c4174-0d21-4e4a-b8d4-7b9da10bfe7b
c3151d00-c962-47f6-8442-8a3371ff03c8,5,insult,word,c3151d00-c962-47f6-8442-8a3371ff03c8
c3151d00-c962-47f6-8442-8a3371ff03c8,6,shame,word,40c4b694-e815-499a-9e27-c63504982ed9
c3151d00-c962-47f6-8442-8a3371ff03c8,7,sult,root,c06c4174-0d21-4e4a-b8d4-7b9da10bfe7b
c3151d00-c962-47f6-8442-8a3371ff03c8,8,insult,word,c3151d00-c962-47f6-8442-8a3371ff03c8
c3151d00-c962-47f6-8442-8a3371ff03c8,9,in-,prefix,e9081b64-24c5-45e6-ab9e-64161a4b9d55
40c4b694-e815-499a-9e27-c63504982ed9,1,-me,suffix,9148c4e7-025a-427c-8023-774257abdb1f
40c4b694-e815-499a-9e27-c63504982ed9,2,shame-基,base,930cf28e-0293-44eb-b687-d54e8ae83e9d
40c4b694-e815-499a-9e27-c63504982ed9,3,shameful,word,565c7aad-daeb-494d-ba9d-18fae1aeef4d
40c4b694-e815-499a-9e27-c63504982ed9,4,shameless,word,31896bf5-1ab2-481f-a34a-df99082a4393
565c7aad-daeb-494d-ba9d-18fae1aeef4d,1,shame,word,40c4b694-e815-499a-9e27-c63504982ed9
565c7aad-daeb-494d-ba9d-18fae1aeef4d,2,-ful,suffix,3314001d-8655-4aca-85e6-6cb372335801
565c7aad-daeb-494d-ba9d-18fae1aeef4d,3,shame-基,base,930cf28e-0293-44eb-b687-d54e8ae83e9d
565c7aad-daeb-494d-ba9d-18fae1aeef4d,4,-ful,suffix,3314001d-8655-4aca-85e6-6cb372335801
31896bf5-1ab2-481f-a34a-df99082a4393,1,shame,word,40c4b694-e815-499a-9e27-c63504982ed9
31896bf5-1ab2-481f-a34a-df99082a4393,2,-less,suffix,176681dc-f017-48d7-ab64-25353ca2566f
31896bf5-1ab2-481f-a34a-df99082a4393,3,shame-基,base,930cf28e-0293-44eb-b687-d54e8ae83e9d
31896bf5-1ab2-481f-a34a-df99082a4393,4,-less,suffix,176681dc-f017-48d7-ab64-25353ca2566f
80db3ecb-d80c-4d76-9934-b16072850d58,1,jewel,word,7ae0e3a7-d8bc-4789-a0a3-32b47aaf52e1
80db3ecb-d80c-4d76-9934-b16072850d58,2,-ry,suffix,8f255aca-ed3e-4dfb-828c-c237d74829e8
80db3ecb-d80c-4d76-9934-b16072850d58,3,jew,root,b9d2eac6-311a-42c1-84fb-46a09edb4cfd
80db3ecb-d80c-4d76-9934-b16072850d58,4,-el,suffix,e60b6bac-ab3c-41f6-8a23-58d0d87e8690
80db3ecb-d80c-4d76-9934-b16072850d58,5,-ry,suffix,8f255aca-ed3e-4dfb-828c-c237d74829e8
7ae0e3a7-d8bc-4789-a0a3-32b47aaf52e1,1,-el,suffix,e60b6bac-ab3c-41f6-8a23-58d0d87e8690
7ae0e3a7-d8bc-4789-a0a3-32b47aaf52e1,2,jew,root,b9d2eac6-311a-42c1-84fb-46a09edb4cfd
7ae0e3a7-d8bc-4789-a0a3-32b47aaf52e1,3,-el,suffix,e60b6bac-ab3c-41f6-8a23-58d0d87e8690
7ae0e3a7-d8bc-4789-a0a3-32b47aaf52e1,4,jew,root,b9d2eac6-311a-42c1-84fb-46a09edb4cfd
7ae0e3a7-d8bc-4789-a0a3-32b47aaf52e1,5,jewel,word,7ae0e3a7-d8bc-4789-a0a3-32b47aaf52e1
7ae0e3a7-d8bc-4789-a0a3-32b47aaf52e1,6,-el,suffix,e60b6bac-ab3c-41f6-8a23-58d0d87e8690
eb5a1b08-f339-414c-a82d-9ec0aaf5894a,1,kind,word,3a40f844-b92f-45dd-867a-a1c1cdd5cd5c
eb5a1b08-f339-414c-a82d-9ec0aaf5894a,2,-ness,suffix,8037d998-3abe-47ff-89f0-3cf4d59b9be7
eb5a1b08-f339-414c-a82d-9ec0aaf5894a,3,kin-根,root,2b182314-5cac-41dd-a14c-28ac3610a313
eb5a1b08-f339-414c-a82d-9ec0aaf5894a,4,-d,suffix,c2263614-7a51-466a-a31d-cf0a00b4d1fb
eb5a1b08-f339-414c-a82d-9ec0aaf5894a,5,-ness,suffix,8037d998-3abe-47ff-89f0-3cf4d59b9be7
03679f04-d601-4647-a2dc-6f6130cb82e8,1,reproduce,word,d90fcf7d-10dc-4db0-bbdc-9043d825b87f
03679f04-d601-4647-a2dc-6f6130cb82e8,2,-ion,suffix,745bfaba-917a-406b-9d5d-ddd63b9f57a8
03679f04-d601-4647-a2dc-6f6130cb82e8,3,re-,prefix,25c9c982-54cc-42c6-8d13-31b6232755b7
03679f04-d601-4647-a2dc-6f6130cb82e8,4,pro-,prefix,40e680cb-32e4-4cff-bb9c-b17989a9fa1a
03679f04-d601-4647-a2dc-6f6130cb82e8,5,duc,root,4c122fae-b236-467a-8170-ad2bf59fe66b
03679f04-d601-4647-a2dc-6f6130cb82e8,6,-tion,suffix,bd7c5c88-e726-43ca-9895-8021ca29debb
e4a2e9e8-680c-43ca-a12e-0935a405c428,1,reproduce,word,d90fcf7d-10dc-4db0-bbdc-9043d825b87f
e4a2e9e8-680c-43ca-a12e-0935a405c428,2,-ive,suffix,b8f5ae03-4bef-496f-a91e-b33afb326629
e4a2e9e8-680c-43ca-a12e-0935a405c428,3,re-,prefix,25c9c982-54cc-42c6-8d13-31b6232755b7
e4a2e9e8-680c-43ca-a12e-0935a405c428,4,pro-,prefix,40e680cb-32e4-4cff-bb9c-b17989a9fa1a
e4a2e9e8-680c-43ca-a12e-0935a405c428,5,duc,root,4c122fae-b236-467a-8170-ad2bf59fe66b
e4a2e9e8-680c-43ca-a12e-0935a405c428,6,-t,suffix,902260c2-0a41-46d9-8130-90955ee5437e
e4a2e9e8-680c-43ca-a12e-0935a405c428,7,-ive,suffix,b8f5ae03-4bef-496f-a91e-b33afb326629
d6ab98c1-6f2a-43a9-be43-50f8ffd0138e,1,fork-基,base,caf1ae3a-abb1-42ae-93c3-9eaa50264c99
f5ca5ab1-1fc4-4760-944e-184ba408fad3,1,administration,word,8ca613a8-2bc4-4121-9f91-b27021f1a8b4
f5ca5ab1-1fc4-4760-944e-184ba408fad3,2,-er,suffix,22a3b447-d3cf-4d74-8e34-fadb7d2b0375
f5ca5ab1-1fc4-4760-944e-184ba408fad3,3,minist,root,28820f79-fb6f-4625-8dd4-692b4b015e8f
f5ca5ab1-1fc4-4760-944e-184ba408fad3,4,-er,suffix,22a3b447-d3cf-4d74-8e34-fadb7d2b0375
f5ca5ab1-1fc4-4760-944e-184ba408fad3,5,ministry,word,28cccba8-33b7-4516-a65c-7270373bddb7
f5ca5ab1-1fc4-4760-944e-184ba408fad3,6,ministerial,word,a535ba39-70ec-4b20-ae59-4723229e12d4
28cccba8-33b7-4516-a65c-7270373bddb7,1,minister,word,f5ca5ab1-1fc4-4760-944e-184ba408fad3
28cccba8-33b7-4516-a65c-7270373bddb7,2,-ry,suffix,8f255aca-ed3e-4dfb-828c-c237d74829e8
28cccba8-33b7-4516-a65c-7270373bddb7,3,minist,root,28820f79-fb6f-4625-8dd4-692b4b015e8f
28cccba8-33b7-4516-a65c-7270373bddb7,4,-ry,suffix,8f255aca-ed3e-4dfb-828c-c237d74829e8
a535ba39-70ec-4b20-ae59-4723229e12d4,1,minister,word,f5ca5ab1-1fc4-4760-944e-184ba408fad3
a535ba39-70ec-4b20-ae59-4723229e12d4,2,-ial,suffix,7c1a13ca-e4f4-4c9e-97b0-b68b290bd929
a535ba39-70ec-4b20-ae59-4723229e12d4,3,minist,root,28820f79-fb6f-4625-8dd4-692b4b015e8f
a535ba39-70ec-4b20-ae59-4723229e12d4,4,-er,suffix,22a3b447-d3cf-4d74-8e34-fadb7d2b0375
a535ba39-70ec-4b20-ae59-4723229e12d4,5,-ial,suffix,7c1a13ca-e4f4-4c9e-97b0-b68b290bd929
a34cefa5-4fc0-45f8-b828-394a7ae6d106,1,no,word,1e07c7e4-8b6f-43c3-9c7a-9916d745441f
a34cefa5-4fc0-45f8-b828-394a7ae6d106,2,where,word,d4c1b075-aa9a-430d-a06a-a78fb3f1adac
a34cefa5-4fc0-45f8-b828-394a7ae6d106,3,no-基,base,bd6f774d-b922-418b-80ef-016a12ce93a5
a34cefa5-4fc0-45f8-b828-394a7ae6d106,4,where-基,base,01f35d84-a9ac-4b25-8235-a3d1d6a3ddd0
8fee8bda-378e-4fe1-a41c-8bd160022e09,1,hot,word,9da8b70f-2d4a-4e10-804f-052132de8730
b398d43c-4e2a-4106-aeae-4dba49f18d1d,1,lobb,root,370c47ea-db0f-4f40-8974-d9204529d83b
b398d43c-4e2a-4106-aeae-4dba49f18d1d,2,-y,suffix,8c6901c3-02e7-4be7-bd00-705f4f9f6f8c
b398d43c-4e2a-4106-aeae-4dba49f18d1d,3,lobbyist,word,bdfb24e3-4368-4f6d-b940-a56acf8d99b2
b398d43c-4e2a-4106-aeae-4dba49f18d1d,4,lobb,root,370c47ea-db0f-4f40-8974-d9204529d83b
b398d43c-4e2a-4106-aeae-4dba49f18d1d,5,lobby,word,b398d43c-4e2a-4106-aeae-4dba49f18d1d
b398d43c-4e2a-4106-aeae-4dba49f18d1d,6,-y,suffix,8c6901c3-02e7-4be7-bd00-705f4f9f6f8c
bdfb24e3-4368-4f6d-b940-a56acf8d99b2,1,lobby,word,b398d43c-4e2a-4106-aeae-4dba49f18d1d
bdfb24e3-4368-4f6d-b940-a56acf8d99b2,2,-ist,suffix,a3370d39-36c9-49ea-b274-ebd48d79c11f
bdfb24e3-4368-4f6d-b940-a56acf8d99b2,3,lobb,root,370c47ea-db0f-4f40-8974-d9204529d83b
bdfb24e3-4368-4f6d-b940-a56acf8d99b2,4,-y,suffix,8c6901c3-02e7-4be7-bd00-705f4f9f6f8c
bdfb24e3-4368-4f6d-b940-a56acf8d99b2,5,-ist,suffix,a3370d39-36c9-49ea-b274-ebd48d79c11f
0bcba624-d3fd-44f9-a6a2-55aca4fc72e6,1,over,word,5bbd5dbe-032d-4060-936c-4088d18dce41
0bcba624-d3fd-44f9-a6a2-55aca4fc72e6,2,take,word,8e904440-6c6a-4719-8ce1-8d3f7b2fb5ea
0bcba624-d3fd-44f9-a6a2-55aca4fc72e6,3,over-,prefix,2ec342b0-e4bc-419d-ae67-390149ddbd21
0bcba624-d3fd-44f9-a6a2-55aca4fc72e6,4,take-基,base,c1410d2d-57b6-42d6-9d7a-cab99b45f452
2d5b5041-a57c-4214-b1ad-4a0c00dd71fc,1,journal,word,f7085a8d-68a7-467a-bb75-63c307819a87
2d5b5041-a57c-4214-b1ad-4a0c00dd71fc,2,-al,suffix,1d382467-52d4-489b-846b-a2e68c8ca9d3
2d5b5041-a57c-4214-b1ad-4a0c00dd71fc,3,-ism,suffix,0f5c3814-baa4-46be-9ab9-9a8ff174f580
2d5b5041-a57c-4214-b1ad-4a0c00dd71fc,4,journ,root,feb9ef2b-7675-4b59-9a2f-b69885a5490f
2d5b5041-a57c-4214-b1ad-4a0c00dd71fc,5,-al,suffix,1d382467-52d4-489b-846b-a2e68c8ca9d3
2d5b5041-a57c-4214-b1ad-4a0c00dd71fc,6,-ism,suffix,0f5c3814-baa4-46be-9ab9-9a8ff174f580
cea29248-d53c-4c63-bdce-478bda3f1cde,1,pre-,prefix,eac011c0-2c1d-4077-a89b-3d698c27ca53
cea29248-d53c-4c63-bdce-478bda3f1cde,2,pre-,prefix,eac011c0-2c1d-4077-a89b-3d698c27ca53
cea29248-d53c-4c63-bdce-478bda3f1cde,3,gen,root,37287d7c-f4e6-4e45-9764-2afc97fe8dca
cea29248-d53c-4c63-bdce-478bda3f1cde,4,-ant,suffix,cbcd8def-c3bf-469b-9591-c57fcea16a87
cea29248-d53c-4c63-bdce-478bda3f1cde,5,pregnancy,word,4bb0c59f-3015-4a6a-b15e-72371074ba99
4bb0c59f-3015-4a6a-b15e-72371074ba99,1,pregnant,word,cea29248-d53c-4c63-bdce-478bda3f1cde
4bb0c59f-3015-4a6a-b15e-72371074ba99,2,-cy,suffix,5ffcb5fc-e5e6-4865-a20a-529d73ad1fd4
4bb0c59f-3015-4a6a-b15e-72371074ba99,3,pre-,prefix,eac011c0-2c1d-4077-a89b-3d698c27ca53
4bb0c59f-3015-4a6a-b15e-72371074ba99,4,gen,root,37287d7c-f4e6-4e45-9764-2afc97fe8dca
4bb0c59f-3015-4a6a-b15e-72371074ba99,5,-ancy,suffix,12223193-f125-4993-9f63-218ae1fb4fa7
2b48eda9-6257-4977-a38e-f120b160e6b0,1,necessary,word,08191841-1b01-420e-b1f7-5aa53cc30283
2b48eda9-6257-4977-a38e-f120b160e6b0,2,-ity,suffix,78ebecd5-1a75-458b-9af9-0c33e6f20e5e
2b48eda9-6257-4977-a38e-f120b160e6b0,3,ne-,prefix,7cf9fd3b-adf0-47d5-b086-e1976ef0dc38
2b48eda9-6257-4977-a38e-f120b160e6b0,4,cess,root,f9d2941e-3c41-43cc-8f9e-36ee231fc15f
2b48eda9-6257-4977-a38e-f120b160e6b0,5,-ity,suffix,78ebecd5-1a75-458b-9af9-0c33e6f20e5e
ed1bcd0b-141e-4879-85c1-0118dadd8007,1,mot,root,ede50361-791e-4183-81ad-de004a8d321e
ed1bcd0b-141e-4879-85c1-0118dadd8007,2,motor,word,e2b564b4-b6c2-49cb-bbdc-45947e9402c0
ed1bcd0b-141e-4879-85c1-0118dadd8007,3,-ion,suffix,745bfaba-917a-406b-9d5d-ddd63b9f57a8
ed1bcd0b-141e-4879-85c1-0118dadd8007,4,mot,root,ede50361-791e-4183-81ad-de004a8d321e
ed1bcd0b-141e-4879-85c1-0118dadd8007,5,-ion,suffix,745bfaba-917a-406b-9d5d-ddd63b9f57a8
6753d9ae-52fd-4e44-a452-5c77e68d19ed,1,re-,prefix,25c9c982-54cc-42c6-8d13-31b6232755b7
6753d9ae-52fd-4e44-a452-5c77e68d19ed,2,reason-基,base,7d4a26bb-4332-4b03-bdd2-31f53b8ce104
6753d9ae-52fd-4e44-a452-5c77e68d19ed,3,reasoning,word,030aef1b-d582-498b-b73a-1971b7167393
030aef1b-d582-498b-b73a-1971b7167393,1,reason,word,6753d9ae-52fd-4e44-a452-5c77e68d19ed
030aef1b-d582-498b-b73a-1971b7167393,2,-ing,suffix,d56e76f7-0ba9-4b1e-9eac-a1dbe8f8c79a
030aef1b-d582-498b-b73a-1971b7167393,3,reason-基,base,7d4a26bb-4332-4b03-bdd2-31f53b8ce104
030aef1b-d582-498b-b73a-1971b7167393,4,-ing,suffix,d56e76f7-0ba9-4b1e-9eac-a1dbe8f8c79a
ac90afe3-604e-44df-acd1-1cf30456fefc,1,reason,word,6753d9ae-52fd-4e44-a452-5c77e68d19ed
ac90afe3-604e-44df-acd1-1cf30456fefc,2,-able,suffix,0b29a5d3-3dd8-49a2-800a-d9116c1088ba
ac90afe3-604e-44df-acd1-1cf30456fefc,3,reason-基,base,7d4a26bb-4332-4b03-bdd2-31f53b8ce104
ac90afe3-604e-44df-acd1-1cf30456fefc,4,-able,suffix,0b29a5d3-3dd8-49a2-800a-d9116c1088ba
ac90afe3-604e-44df-acd1-1cf30456fefc,5,reasonably,word,c43075e4-b419-4f89-b33c-d5d9fa7eb64d
ac90afe3-604e-44df-acd1-1cf30456fefc,6,reasonableness,word,8faa4a80-68c3-4f20-bc46-2c76686eee71
5f578552-6df1-41fd-8a0a-fd9e488040b8,1,re-,prefix,25c9c982-54cc-42c6-8d13-31b6232755b7
5f578552-6df1-41fd-8a0a-fd9e488040b8,2,fine,word,bfefd974-debc-4826-8d5a-76e09a7507e5
5f578552-6df1-41fd-8a0a-fd9e488040b8,3,re-,prefix,25c9c982-54cc-42c6-8d13-31b6232755b7
